"person_tmdbId","movie_movieId","role"
"19976","1323","Elliot West"
"12407","1323","Melanie"
"41465","1324","Bill Martin"
"154492","1324","Todd Martin"
"114028","1324","Jessica Martin"
"97881","1324","Claire Martin"
"45396","1325","Keyes Terry"
"16578","1325","Suki"
"22072","1325","Llanie"
"14463","1325","Dick Cutler"
"65508","1326","Father Adamsky"
"80135","1326","Delores Montelli"
"4521","1326","Anthony Montelli"
"80136","1326","Sonny Montelli"
"9274","1327","George Lutz"
"20011","1327","Kathy Lutz"
"69494","1327","Father Richard Bolen"
"522","1327","Father Delaney"
"8335","1328","Frank"
"1332201","1328","Marvin"
"201798","1328","Mrs. Moriarty"
"548848","1328","Debbie"
"1072822","1329","La Marchesa Di Fiore"
"1646","1329","Count Dracula"
"12329","1329","Il Marchese Di Fiore"
"29915","1329","Mario Balato, the Servant"
"79741","1330","Muffy / Buffy St. John"
"47744","1330","Clara"
"25024","1330","Ferryman"
"81624","1330","Harvey 'Hal' Edison"
"19131","1331","Janice Templeton"
"4173","1331","Elliot Hoover"
"41269","1331","Bill Templeton"
"182515","1331","Ivy Templeton"
"35547","1332","Chris Jamison"
"1162","1332","Lt. Sean McTaggert"
"8349","1332","Cal Jamison"
"4160","1332","Jessica Halliday"
"8229","1333","Mitch Brenner"
"5698","1333","Lydia Brenner"
"8231","1333","Annie Hayworth"
"6929","1333","Melanie Daniels"
"13565","1334","Steve Andrews"
"56138","1334","Jane Martin"
"56139","1334","Lieutenant Dave"
"34209","1334","The Old Man"
"66811","1335","Harry Caulder"
"4521","1335","Sergeant Royko"
"15659","1335","Catherine Hutton"
"77483","1335","Lieutenant Piantadosi"
"20495","1336","Bill Chrushank"
"21216","1336","Karen Chrushank"
"47458","1336","Detective Sawchuck"
"30083","1336","Dr. Agatha Webb"
"2922","1337","John Gray"
"1547","1337","Joseph"
"14577","1337","Meg Camden"
"10924","1337","Dr. Wolfe 'Toddy' MacFarlane"
"1920","1339","Mina Murray / Elisabeta"
"64","1339","Dracula"
"4173","1339","Professor Abraham Van Helsing"
"6384","1339","Jonathan Harker"
"2922","1340","The Monster"
"2923","1340","Henry Frankenstein"
"2925","1340","Doctor Pretorius"
"2924","1340","Elizabeth Frankenstein"
"16523","1341","Arnold Allardyce"
"8963","1341","Marian Rolf"
"936","1341","Ben Rolf"
"40618","1341","Roz Allardyce"
"12519","1342","Helen Lyle"
"19384","1342","The Candyman / Daniel Robitaille"
"51864","1342","Bernadette 'Bernie' Walsh"
"3982","1342","Trevor Lyle"
"1733","1343","Sam Bowden"
"380","1343","Max Cady"
"4431","1343","Leigh Bowden"
"3196","1343","Danielle Bowden"
"8487","1344","Sam Bowden"
"10158","1344","Max Cady"
"40175","1344","Peggy Bowden"
"69103","1344","Nancy Bowden"
"5606","1345","Carrie White"
"45415","1345","Tommy Ross"
"6721","1345","Margaret White"
"27563","1345","Sue Snell"
"56890","1346","Paul Gallier"
"11512","1346","Oliver Yates"
"2630","1346","Irena Gallier"
"1734","1346","Alice Perrin"
"11163","1347","Lieutenant Thompson"
"13652","1347","Marge Thompson"
"5141","1347","Nancy Thompson"
"13656","1347","Tina Gray"
"9841","1348","Ellen"
"9843","1348","Harding"
"9839","1348","Graf Orlok"
"9840","1348","Hutter"
"9221","1349","Don Alvise"
"100055","1349","Helietta Canins"
"14277","1349","Nosferatu"
"290","1349","Professor Paris Catalano"
"8487","1350","Robert Thorn"
"2076","1350","Keith Jennings"
"855","1350","Katherine Thorn"
"8226","1350","Mrs. Baylock"
"351","1351","Suzanne"
"514","1351","Alex Gates"
"10822","1351","Jason"
"16866","1351","Gabriela 'Gabby'"
"2876","1352","Dova"
"886","1352","Law"
"6450","1352","Janet Boudreaux"
"33","1352","Milo"
"18364","1353","Henry Fine"
"7570","1353","Hannah Morgan"
"10400","1353","Rose Morgan"
"1229","1353","Gregory Larkin"
"1639","1354","Bess McNeill"
"1640","1354","Jan Nyman"
"1641","1354","Dodo McNeill"
"1642","1354","Terry"
"3061","1355","Martin Bells"
"16858","1355","Marie"
"16851","1355","James Gallman"
"4687","1355","Katherine"
"1213786","1356","Lt. Commander Data"
"2390","1356","Commander Geordi La Forge"
"2387","1356","Captain Jean-Luc Picard"
"2388","1356","Commander William T. Riker"
"118","1357","David Helfgott"
"1192652","1357","Tony"
"1192653","1357","Sylvia"
"3070","1357","Sam"
"879","1358","Karl Childers"
"27772","1358","Vaughan Cunningham"
"22131","1358","Charles Bushman"
"20309","1358","Doyle Hargraves"
"57119","1359","Myron Larabee"
"1100","1359","Howard Langston"
"14104","1359","Ted Maltin"
"12931","1359","Liz Langston"
"81447","1361","Himself"
"81449","1361","Himself"
"81448","1361","Himself"
"1221828","1361",""
"5292","1363","Dudley"
"8851","1363","Julia Biggs"
"66804","1363","Joe Hamilton"
"24047","1363","Reverend Henry Biggs"
"73937","1365","Mathilde de Bellegarde"
"20234","1365","Madame de Blayac"
"24421","1365","Le Marquis de Bellegarde"
"48576","1365","Le Marquis Grégoire Ponceludon de Malavoy"
"13324","1366","Judge Thomas Danforth"
"1920","1366","Abigail Williams"
"11856","1366","John Proctor"
"11148","1366","Elizabeth Proctor"
"515","1367","Cruella De Vil"
"20810","1367","Anita Campbell-Green"
"8447","1367","Roger Dearly"
"23709","1367","Nanny"
"20772","1369","The Doctor"
"1546002","1369","Raphaël"
"240050","1369","Camille"
"95899","1369","Daïga"
"62","1370","John McClane"
"7673","1370","Holly McClane"
"7676","1370","Richard Thornburg"
"7672","1370","Sgt. Al Powell"
"1748","1371","Captain James T. Kirk"
"1751","1371","Montgomery Scott"
"1750","1371","Dr. Leonard McCoy"
"1749","1371","Mr. Spock"
"1748","1372","James Tiberius Kirk"
"1751","1372","Montgomery Scott"
"1749","1372","Spock"
"1750","1372","Dr. Leonard McCoy"
"1748","1373","Captain James T. Kirk"
"1749","1373","Captain Spock"
"1750","1373","Dr. Leonard McCoy"
"1751","1373","Montgomery Scott"
"1748","1374","Admiral James T. Kirk"
"1751","1374","Montgomery Scott"
"1749","1374","Captain Spock"
"1750","1374","Dr. Leonard McCoy"
"1748","1375","Admiral James T. Kirk"
"1750","1375","Dr. Leonard McCoy"
"1751","1375","Montgomery Scott"
"1749","1375","Capt. Spock/Elevator Voice"
"1748","1376","Admiral/Captain James T. Kirk"
"1751","1376","Montgomery Scott"
"1750","1376","Dr. Leonard McCoy"
"1749","1376","Captain Spock"
"2232","1377","Bruce Wayne / Batman"
"518","1377","Oswald Cobblepot / The Penguin"
"1160","1377","Selina Kyle / Catwoman"
"4690","1377","Max Shreck"
"2880","1378","William H. 'Billy the Kid' Bonney"
"38560","1378","Jose Chavez y Chavez"
"6952","1378","Dick Brewer"
"2628","1378","Josiah Gordon 'Doc' Scurlock"
"2880","1379","William H. 'Billy the Kid' Bonney"
"38560","1379","Jose Chavez y Chavez"
"2224","1379","Arkansas Dave Rudabaugh"
"2628","1379","Josiah Gordon 'Doc' Scurlock"
"8891","1380","Danny Zuko"
"8892","1380","Sandy Olsson"
"8893","1380","Betty Rizzo"
"8894","1380","Kenickie"
"56753","1381","Sharon Cooper"
"56752","1381","Paulette Rebchuck"
"1160","1381","Stephanie Zinone"
"101908","1381","Michael Carrington"
"23880","1382","John Hatcher"
"16754","1382","Screwface"
"65827","1382","Max"
"55270","1382","Charles"
"3417","1384","Aaron Geldhart"
"16327","1384","Martin Geldhart"
"1164427","1384","Old Printer"
"1202001","1384","Young Issac"
"31006","1385","Granger"
"58646","1385","Tackman"
"1464036","1385","Flicker"
"23880","1385","Casey Ryback"
"6355","1387","Police Chief Martin Brody"
"3037","1387","Matt Hooper"
"8607","1387","Ellen Brody"
"8606","1387","Quint"
"6355","1388","Police Chief Martin Brody"
"8607","1388","Ellen Brody"
"6769","1388","Len Peterson"
"8608","1388","Mayor Larry Vaughn"
"6065","1389","Michael 'Mike' Brody"
"20959","1389","Calvin Bouchard"
"24743","1389","Philip FitzRoyce"
"29710","1389","Kathryn Morgan"
"707","1390","President William Haney"
"11512","1390","Vice President Ted Matthews"
"3151","1390","President Russell P. Kramer"
"16896","1390","President Matt Douglas"
"514","1391","President James Dale / Art Land"
"516","1391","Barbara Land"
"517","1391","Professor Donald Kessler"
"515","1391","First Lady Marsha Dale"
"4784","1392","Ruth Stoops"
"12967","1392","Diane Siegler"
"5960","1392","Gail Stoney"
"2115","1392","Norm Stoney"
"9777","1393","Rod Tidwell"
"500","1393","Jerry Maguire"
"9137","1393","Dorothy Boyd"
"11164","1393","Avery Bishop"
"2963","1394","H.I. McDunnough"
"18686","1394","Edwina 'Ed' McDunnough"
"4039","1394","Nathan Arizona Huffhines, Sr."
"1230","1394","Gale Snoats"
"10767","1395","Nora Tilley"
"518","1395","Ernest Tilley"
"3037","1395","Bill 'BB' Babowsky"
"4251","1395","Moe Adams"
"707","1396","Darren 'Mother' Roskow"
"4135","1396","Martin 'Marty' Bishop"
"16897","1396","Donald Crease"
"127098","1396","College-Aged Bishop"
"10431","1397","Anney Boatwright"
"21104","1397","Aunt Ruth"
"11059","1397","Wade"
"12260","1397","Glen Waddell"
"60060","1398","Henry Villard"
"18277","1398","Agnes von Kurowsky"
"163951","1398","Mabel 'Rosie' Rose"
"5577","1398","Ernest 'Ernie' Hemingway"
"380","1399","Marvin"
"5064","1399","Lee"
"3092","1399","Bessie"
"6193","1399","Hank"
"4512","1401","Byron De La Beckwith"
"7447","1401","Bobby DeLaughter"
"2395","1401","Myrlie Evers"
"12519","1401","Dixie DeLaughter"
"1271","1404",""
"5313","1404","Peggy Lindstrom"
"4691","1404","Joey Allegretto"
"65","1404","Liam Casey"
"17403","1405","Beavis / Butt-Head / Tom Anderson / Mr. Van Driessen / Principal McVicker (voice)"
"62","1405","Muddy Grimes (voice)"
"9599","1405","Old Woman (voice)"
"3416","1405","Dallas Grimes (voice)"
"17882","1406","Jeanne"
"19161","1406","Sophie"
"14061","1406","Catherine Lelievre"
"19162","1406","Georges Lelievre"
"9206","1407","Sidney Prescott"
"69597","1407","Casey Becker"
"10827","1407","Steven Orth"
"101312","1407","Mr. Becker"
"11856","1408","Hawkeye/Nathaniel Poe"
"57448","1408","Uncas"
"3203","1408","Chingachgook"
"289","1408","Cora Munro"
"227","1409","Frank Quinlan"
"382","1409","Vartan Malt"
"1533","1409","Dorothy Winters"
"8891","1409","Michael"
"4090","1410","Aurora Greenway"
"8436","1410","Patsy Carpenter"
"2053","1410","Jerry Bruckner"
"3196","1410","Melanie Horton"
"11181","1411","Prince Hamlet"
"60581","1411",""
"4786","1411","English Ambassador"
"8318","1411","Ghost of Hamlet's Father"
"7132","1413","Robert E. Howard"
"83145","1413","Mrs. Howard"
"3907","1413","Dr. Howard"
"9137","1413","Novalyne Price"
"8857","1414","Beatrice Henderson"
"13","1414","John Henderson"
"11885","1414","Carl"
"2498659","1414",""
"6012","1415","Alex"
"50","1415","Marie Leblanc"
"5442","1415","Jimmy Fontana"
"24558","1415","Juliette Fontana"
"3125","1416","Eva Perón"
"18065","1416","Agustín Magaldi"
"378","1416","Juan Perón"
"3131","1416","Ché"
"10767","1417","Madame Serena Merle"
"6949","1417","Gilbert Osmond"
"2227","1417","Isabel Archer"
"18248","1417","Henrietta Stackpole"
"40148","1419","White Boy"
"14464","1419","Girl"
"42841","1419","Man"
"53023","1419","Black Boy"
"86392","1420","Himself"
"91477","1420",""
"1490","1420","Herself"
"939584","1420","Himself - Jethro Tull"
"10814","1422","Detective Harlan Regis"
"18326","1422","Detective Steve Stengel"
"58663","1422","Agent Nick Spikings"
"2882","1422","Agent Nina Chance"
"107551","1423","Matthew Kage"
"93919","1423","Andries Fourie"
"1139439","1423",""
"33718","1423","Col. van Vuuren"
"383","1425","Adrian 'Bugsy' Malone"
"8930","1425","Rollo Lee"
"8944","1425","Willa Weston"
"8945","1425","Vince McCain/Rod McCain"
"11477","1427","Ryan Weaver"
"34485","1427","Teri Halloran"
"2039","1427","Stubbs"
"1210","1427",""
"28743","1428","Harry"
"28745","1428","Louise Goodman"
"27753","1428","Morris Goodman"
"28744","1428","Kate"
"18897","1429","Insp. Chan Ka Kui"
"120418","1429","Jackson Tsui"
"120419","1429","Annie Tsui"
"44922","1429","'Uncle' Bill Wong"
"5724","1430","Johnny Crown / Johnny Alt"
"3266","1430","Frank Gavilan / Frank Cassady / Richard Essex"
"18750","1430","Dr. Leah"
"34721","1430","Ned Lynch"
"58198","1431","Haru"
"57250","1431","Gobei"
"27631","1431","Martin Tanley"
"37045","1431","Allison Page / Sally Jones"
"776","1432","Inspektor Scott Roper"
"56183","1432","Lt. Sam Baffett"
"56182","1432","Detective Kimura"
"56184","1432","Officer Forbes"
"16927","1433",""
"136761","1433",""
"59031","1433",""
"38541","1433",""
"143448","1437","Tom"
"143447","1437","Sue"
"4273","1437","Julie"
"31945","1437","Jack"
"517","1438","Harry Dalton"
"58727","1438","Lauren Wando"
"108939","1438","Graham Wando"
"2713","1438","Rachel Wando"
"2231","1440","Andrew Sterling"
"2963","1440","Amos Odell"
"8985","1440","Judy Gillman"
"4250","1440","Phil Gillman"
"18992","1441","Benjamin 'Benny' Pearl"
"85","1441","Sam"
"31140","1441","Juniper 'Joon' Pearl"
"1231","1441","Ruthie"
"18977","1442","Bill Dellinger"
"7499","1442","Steve Prefontaine"
"8655","1442","Bill Bowerman"
"33654","1442","Pat Tyson"
"64846","1444","Mariano"
"225031","1444",""
"225028","1444","Adolfo"
"72644","1444","Georgina"
"74036","1445","Lt. Cmdr. Quinton McHale"
"923","1445","Capt. Wallace B. Binghampton"
"23959","1445","Lt. Penelope Carpenter"
"58563","1445","Ensign Charles Parker"
"2226771","1446",""
"11683","1446",""
"11684","1446",""
"11685","1446",""
"54422","1447","Ezekiel 'Spoon' Whitmore"
"12826","1447","Mr. Woodson"
"9030","1447","Barbara 'Cookie' Cook"
"3129","1447","Alexander 'Stretch' Rawland"
"75463","1449","Steve Stark"
"167212","1449","Gwen Fabin-Blunt"
"1211","1449","Glenn Welsch"
"61286","1449","Tucker Livingston - Councilman"
"223410","1450","Abdul-Murat"
"223411","1450","Dina"
"82795","1450","Sacha Kostylin"
"71871","1450",""
"10669","1453","Boris Pochenko"
"53122","1453","Joy Miller"
"8979","1453","Leonid Kleist"
"3547","1453","Ira Grushinsky"
"1982","1454","Nazeer Choudhury"
"21130","1454","Pony"
"18070","1454","Tim"
"99513","1454","Sooze"
"144081","1455","Rick Dunne"
"3059","1455","Allison Leigh"
"133686","1455","Stephen Dunne"
"9825","1455","Melissa Morrison"
"5723","1456","Pestario 'Pest' Vargas"
"6326","1456","Glen Livitt"
"6862","1456","Ninja"
"4004","1456","Gustav"
"14408","1457","Alex Whitman"
"4602","1457","Jeff"
"3136","1457","Isabel Fuentes"
"115874","1457","Chuy"
"11150","1458","Debra Lusanne"
"74036","1458","August Murray"
"36424","1458","Himself"
"1909","1458","Virginia Worrel"
"228","1459","Seth Frank"
"190","1459","Luther Whitney"
"193","1459","President Allen Richmond"
"350","1459","Kate Whitney"
"6886","1460","Patti"
"12975","1460","Zeke"
"40393","1460","Mr. Flint"
"10477","1460","Boetticher"
"54812","1461","Clark Griswold"
"1811","1461","Cousin Eddie"
"821","1461","Ellen Griswold"
"58019","1461","Russell 'Rusty' Griswold"
"59449","1463","Molly De Mora"
"1117","1463","Dan De Mora"
"73931","1463","Lilly Leonard"
"26009","1463","Rowena"
"8984","1464","Fred Madison"
"9285","1464","Al"
"9286","1464","Ed"
"4687","1464","Renee Madison / Alice Wakefield"
"10127","1465","John Wright"
"10182","1465","Mann"
"1896","1465","Sylvester Carrier"
"14888","1465","Duke Purdy"
"1158","1466","Benjamin 'Lefty' Ruggiero"
"85","1466","Donnie Brasco / Joseph D. 'Joe' Pistone"
"9257","1466","Nicky"
"147","1466","Sonny Black"
"134","1468","Bunz"
"88059","1468","Rushon"
"956126","1468","Arguing Woman"
"187952","1468","Arguing Man"
"1037","1472","Roy Egan"
"10822","1472","Skip Kovich"
"10696","1472","Rachel Montana"
"16327","1472","Lee Egan"
"54789","1473","Billy"
"19505","1473","Sol"
"21721","1473","Buzz"
"43120","1473","Taddy"
"12139","1474","Charlotte"
"12898","1474","Michael Cromwell"
"10080","1474","Dr. Patricia Cromwell"
"519","1474","Richard Kempster"
"20275","1475","Tara"
"30430","1475","Maya"
"178622","1475","Jai Kumar"
"5471","1475","Raj Singh"
"58098","1476","Howard Stern"
"176012","1476","Herself"
"1980","1476","Alison Stern"
"1049208","1476","Himself"
"1118","1479",""
"128719","1479","Ilya Tretiak"
"5576","1479","Simon Templar"
"1951","1479","Emma Russell"
"15887","1480","Smilla Jasperson"
"57249","1480","Juliane Christiansen"
"42643","1480","Polizist"
"57248","1480","Inuit Jäger"
"70684","1482","'Bimbo'"
"17782","1482","Larry"
"70686","1482","Mary"
"70685","1482","Maggie"
"13548","1483","James Ballard"
"13549","1483","Catherine Ballard"
"13550","1483","Vaughan"
"18686","1483","Helen Remington"
"2283","1484","Louis D'Amico"
"1174793","1484","Jim Malone"
"32394","1484","Rita Malone"
"15250","1484","Eliza D'Amico"
"206","1485","Fletcher Reede"
"2130","1485","Jerry"
"18190","1485","Max Reede"
"16307","1485","Audrey Reede"
"587","1487","Abraham Quintanilla"
"16866","1487","Selena Quintanilla-Pérez"
"92326","1487","Marcela Quintanilla"
"1242291","1487","Suzette Quintanilla"
"3","1488","Sgt. Tom O'Meara"
"287","1488","Francis Austin McGuire, alias Rory Devaney"
"8985","1488","Sheila O'Meara"
"2049","1488","Officer Edwin Diaz"
"82630","1489","Darla Dimple"
"95791","1489","Sawyer (singing voice)"
"77353","1489","Sawyer"
"2154","1489","Danny"
"4587","1490","Nisi"
"2641","1490","Mr. Donald Blakemore"
"385","1490","Manley"
"83099","1490",""
"38784","1493","Alice"
"1518","1493","Mia"
"3068","1493","Michael Douglas"
"79105","1493","Ari"
"50098","1495","Tommy Oliver / Red Ranger"
"50097","1495","Tanya Sloan / Yellow Ranger"
"50096","1495","Adam Park / Green Ranger"
"56897","1495","Rocky DeSantos"
"652","1497","Goldsmythe"
"2295","1497","Stavros"
"21397","1497","Yaz"
"15111","1497","Jack Quinn"
"73421","1498","Doug Holt"
"8289","1498","Jacey Holt"
"883","1498","Lloyd Abbott"
"1907","1498","Helen Holt"
"16866","1499","Terri Flores"
"9778","1499","Danny Rich"
"7036","1499","Dr. Steven Cale"
"10127","1499","Paul Serone"
"707","1500","Grocer"
"3036","1500","Martin Q. Blank"
"1903","1500","Dr. Oatman"
"6613","1500","Debi Newberry"
"7036","1501","Richter Boudreau"
"13548","1501","Ronnie Stover"
"59662","1501","Cherry"
"13549","1501","Vicky Michaels Stover"
"1193401","1502","Young Sandra"
"63791","1502","Mr. Wallis"
"12978","1502","Matt"
"27125","1502","Sandra Larson"
"4517","1503","Tommy"
"25990","1503","Charlie"
"56128","1503","Laurie Bennett"
"3267","1503","Dick Bennett"
"1147314","1504",""
"10985","1504","Tom Dixon"
"42993","1504","Martyn Wyatt"
"20810","1504","Hannah Wyatt"
"515","1507","Adrienne Pargiter"
"83437","1507","Daisy 'Margaret' Drummond"
"112","1507","Susan Macarthy"
"3910","1507","Dr. Verstak"
"13240","1508","Pat"
"2053","1508","Bokky"
"25654","1508","Jean"
"16433","1508","Double D"
"23931","1513","Romy White"
"14406","1513","Michele Weinberger"
"10697","1513","Sandy Frink"
"21197","1513","Heather Mooney"
"2176","1515","Mike Roark"
"12930","1515","Kelly Roark"
"8256","1515","Dr. Amy Barnes"
"1896","1515","Emmit Reese"
"4783","1516","David 'Dave' Hoyle, aka Agent 'Nine'"
"1164","1516","Josef 'Uncle Joe' Stalin"
"351","1516","Joan Fraser Welch"
"12206","1516","Joseph 'Joe' Welch"
"12073","1517","Austin Powers / Dr. Evil"
"13918","1517","Vanessa Kensington"
"13919","1517","Basil Exposition"
"13920","1517","Mrs. Kensington"
"8183","1518","Amy Taylor"
"22131","1518","Warren "" Red "" Barr"
"6856","1518","Jeffrey "" Jeff "" Taylor"
"22132","1518","Earl"
"22461","1523","Raymond Lembecke"
"34","1523","Marcus"
"2628","1523","Curtis Freley"
"7166","1523","Gordon"
"533016","1525","Ryan Jeffers"
"6407","1525","Elysia"
"2464","1525","Komodo"
"995587","1525","Master Chung (as Chao-Li Chi)"
"2157","1526","Dale Putley"
"2630","1526","Collette Andrews"
"15886","1526","Carrie Lawrence"
"7904","1526","Jack Lawrence"
"62","1527","Korben Dallas"
"63","1527","Leeloo"
"64","1527","Jean-Baptiste Emmanuel Zorg"
