"movieId","title","url","runtime","revenue","budget","imdbRating","released","countries","languages","plot","imdbVotes","imdbId","year","poster","tmdbId"
"2867","Fright Night","https://themoviedb.org/movie/11797","106","24922237","9000000","7.1","1985-08-02","[""USA""]","[""English""]","When a teenager learns that his next door neighbour is a vampire, no one will believe him.","40994","0089175","1985","https://image.tmdb.org/t/p/w440_and_h660_face/upVMb3s1RugX4J0O40zfERjPE5N.jpg","11797"
"2868","Fright Night Part II","https://themoviedb.org/movie/18086","104","2983784","","5.9","1989-05-19","[""USA""]","[""English""]","Charlie Brewster and Peter Vincent from the original Fright Night must face more vampires out for revenge.","7802","0097390","1988","https://image.tmdb.org/t/p/w440_and_h660_face/gsYuT5o9ORqKqmct1xgKfb8dLH9.jpg","18086"
"2869","Separation, The (Séparation, La)","https://themoviedb.org/movie/124475","88","","","7.1","1994-11-09","[""France""]","[""French""]","One night at the cinema, Pierre reaches for out to take Anne's hand. She is annoyed and rebuffs him. He feels rejected. This moment begins the story of the disintegration of a couple... ...","762","0111342","1994","https://image.tmdb.org/t/p/w440_and_h660_face/rbY8sOxQnPwz7YOau1MACUD4NtY.jpg","124475"
"2870","Barefoot in the Park","https://themoviedb.org/movie/17887","106","","","7.0","1967-05-25","[""USA""]","[""English""]","Paul, a conservative young lawyer, marries the vivacious Corie. Their highly passionate relationship descends into comical discord in a five-flight New York City walk-up apartment.","10754","0061385","1967","https://image.tmdb.org/t/p/w440_and_h660_face/rN5bxavANlPWACuhDBJ3tbDXy86.jpg","17887"
"2871","Deliverance","https://themoviedb.org/movie/10669","110","46122355","2000000","7.7","1972-07-30","[""USA""]","[""English""]","Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country.","75977","0068473","1972","https://image.tmdb.org/t/p/w440_and_h660_face/2TrAzNJlHyNYYSkQf6asg3rs2Xr.jpg","10669"
"2872","Excalibur","https://themoviedb.org/movie/11527","140","34967437","11000000","7.4","1981-04-10","[""USA"","" UK""]","[""English""]","Merlin the magician helps Arthur Pendragon unite the Britons around the round table of Camelot even as forces conspire to tear it apart","45203","0082348","1981","https://image.tmdb.org/t/p/w440_and_h660_face/nNgSBynGP63B7g0A9AGq3EQIPwS.jpg","11527"
"2874","Pajama Game, The","https://themoviedb.org/movie/40867","101","","","6.9","1957-12-10","[""USA""]","[""English""]","Employees of the Sleeptite Pajama Factory are looking for a whopping seven-and-a-half cent an hour increase and they won't take no for an answer. Babe Williams is their feisty employee ...","2305","0050814","1957","https://image.tmdb.org/t/p/w440_and_h660_face/aLHZ1fgkRX0xbiK7JaW9gPx7TSH.jpg","40867"
"2875","Sommersby","https://themoviedb.org/movie/1049","114","140081992","","6.1","1993-02-05","[""France"","" USA""]","[""English""]","A farmer's wife begins to suspect that the man in her bed is an impostor after he returns home from the Civil War.","15094","0108185","1993","https://image.tmdb.org/t/p/w440_and_h660_face/t77hoKAqWXy6iUiiZHqrlijl9PB.jpg","1049"
"2876","Thumbelina","https://themoviedb.org/movie/28032","86","11373501","28000000","6.3","1994-03-30","[""Ireland"","" USA""]","[""English""]","The tiny girl meets a fairy prince who saves her from the creatures of the woods.","10945","0111419","1994","https://image.tmdb.org/t/p/w440_and_h660_face/fycMHhDNkz628pBtX0GL5hsboMY.jpg","28032"
"2877","Tommy","https://themoviedb.org/movie/11326","111","34251525","5000000","6.6","1975-03-26","[""UK""]","[""English""]","A psychosomatically deaf, dumb and blind boy becomes a master pinball player and, subsequently, the object of a religious cult.","14961","0073812","1975","https://image.tmdb.org/t/p/w440_and_h660_face/pAImVnqBJwoFAKrcpAe17JjLGUs.jpg","11326"
"2878","Hell Night","https://themoviedb.org/movie/28377","101","","","5.8","1981-08-28","[""USA""]","[""English""]","Four college pledges are forced to spend the night in a deserted old mansion where they get killed off one by one by the monstrous surviving members of a family massacre years earlier for trespassing on their living grounds.","3953","0082511","1981","https://image.tmdb.org/t/p/w440_and_h660_face/zF90WKSuilfwnET6kYeke0DxTtN.jpg","28377"
"2879","Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak)","https://themoviedb.org/movie/10975","80","","","7.2","1997-07-18","[""Hong Kong""]","[""Cantonese""]","Agent Jackie is hired to find WWII Nazi gold hidden in the Sahara desert. He teams up with three bundling women (the 3 stooges?) who are all connected in some way. However a team of ...","13405","0099558","1991","https://image.tmdb.org/t/p/w440_and_h660_face/dxdFXfgoQB4ABAz2qmHq64GkVh1.jpg","10975"
"2880","Armour of God (Long xiong hu di)","https://themoviedb.org/movie/10974","88","","15000000","7.1","1987-01-21","[""Hong Kong"","" Yugoslavia""]","[""Cantonese""]","Jackie Chan and his bumbling sidekick are sent on a quest through Europe to find a mysterious treasure held by a shadowy organization of monks.","12047","0091431","1986","https://image.tmdb.org/t/p/w440_and_h660_face/7H0Qp0EqFdBIChuXrR4kEyKZyzk.jpg","10974"
"2881","Double Jeopardy","https://themoviedb.org/movie/10398","105","177841558","70000000","6.4","1999-09-24","[""USA"","" Germany"","" Canada""]","[""English""]","A woman framed for her husband's murder suspects he is still alive; as she has already been tried for the crime, she can't be re-prosecuted if she finds and kills him.","55003","0150377","1999","https://image.tmdb.org/t/p/w440_and_h660_face/dPd9QvEeMQpgHO6iLB1LqALTZl.jpg","10398"
"2882","Jakob the Liar","https://themoviedb.org/movie/2290","120","4956701","45000000","6.5","1999-09-24","[""France"","" Hungary"","" USA""]","[""English""]","In 1944 Poland, a Jewish shop keeper named Jakob is summoned to ghetto headquarters after being caught out near curfew. While waiting for the German Kommondant, Jakob overhears a German ...","12296","0120716","1999","https://image.tmdb.org/t/p/w440_and_h660_face/sqPG5wSxIDv4WrtGWszSeR2IOqK.jpg","2290"
"2883","Mumford","https://themoviedb.org/movie/24071","112","","","6.9","1999-09-24","[""USA""]","[""English""]","In the small town of Mumford, a psychologist of the same name moves in and quickly becomes very popular, despite a questionable past.","8069","0140397","1999","https://image.tmdb.org/t/p/w440_and_h660_face/eUGe7WIvZWNfHVGA5BFCBQ0nafN.jpg","24071"
"2884","Dog Park","https://themoviedb.org/movie/62994","91","","","5.1","1999-09-24","[""Canada"","" USA""]","[""English""]","Sex comedy takes a look at contemporary dating mores and hypothesizes that the new dating location may be the dog walk in the park. A mild-mannered man loses his present girl friend to ...","1960","0129884","1998","https://image.tmdb.org/t/p/w440_and_h660_face/dldOBHyJpCkVgaPbODqfTsgOTo5.jpg","62994"
"2885","Guinevere","https://themoviedb.org/movie/60994","104","614202","2600000","6.0","1999-11-12","[""USA""]","[""English""]","A young girl from an affluent family rebels and becomes involved with a much older photographer.","2155","0160338","1999","https://image.tmdb.org/t/p/w440_and_h660_face/1isgjzl3mwVoxlRd7sqJ7COzwZw.jpg","60994"
"2886","Adventures of Elmo in Grouchland, The","https://themoviedb.org/movie/16112","73","","","5.8","1999-10-01","[""USA""]","[""English""]","Elmo loves his fuzzy, blue blanket, and would never let anything happen to it. However, a tug-of-war with his friend Zoe sends his blanket to a faraway land, and Elmo in hot pursuit. Facing...","1987","0159421","1999","https://image.tmdb.org/t/p/w440_and_h660_face/qSEPC9sP0vlyPbgOW5Kxlh2S7Gj.jpg","16112"
"2887","Simon Sez","https://themoviedb.org/movie/32305","85","","","2.5","1999-09-24","[""Germany"","" Belgium"","" USA""]","[""English""]","Basketball superstar Dennis Rodman stars as a hip Interpol agent attempting to defeat the deadly plans of a crazed arms dealer.","5756","0168172","1999","https://image.tmdb.org/t/p/w440_and_h660_face/s2RXbJtzYj6CbPrevsxORX7mC0j.jpg","32305"
"2888","Drive Me Crazy","https://themoviedb.org/movie/14429","91","22593409","8000000","5.7","1999-10-01","[""USA""]","[""English""]","A high school girl must find a substitute date to escort her to the prom.","14227","0164114","1999","https://image.tmdb.org/t/p/w440_and_h660_face/7BGPlQ2jib98ieSlkObJ825E0cy.jpg","14429"
"2889","Mystery, Alaska","https://themoviedb.org/movie/15198","119","8888143","28000000","6.7","1999-10-01","[""Canada"","" USA""]","[""English""]","This comedy is about the residents of a small town who get over-excited when their hockey team gets chosen to host a televised event","21867","0134618","1999","https://image.tmdb.org/t/p/w440_and_h660_face/bmg4sjOQswcrP5mPL9YzNom9cXx.jpg","15198"
"2890","Three Kings","https://themoviedb.org/movie/6415","114","108000000","75000000","7.2","1999-10-01","[""USA"","" Australia""]","[""English"","" Arabic""]","In the aftermath of the Persian Gulf War, 4 soldiers set out to steal gold that was stolen from Kuwait, but they discover people who desperately need their help.","134911","0120188","1999","https://image.tmdb.org/t/p/w440_and_h660_face/fClJQW8xn8wHOFqoA4jUn0PZh1f.jpg","6415"
"2891","Happy, Texas","https://themoviedb.org/movie/24066","98","1943649","1700000","6.3","1999-12-03","[""USA""]","[""English""]","Two escaped convicts arrive in the town of Happy, Texas, where they are mistaken for a gay couple who is to host the town's Little Miss Fresh Squeezed beauty pageant. Enjoying the celebrity...","8619","0162360","1999","https://image.tmdb.org/t/p/w440_and_h660_face/xARM6mHWSIvaN9heEe0GRoJ2OVS.jpg","24066"
"2892","New Rose Hotel","https://themoviedb.org/movie/21430","93","21521","","4.8","1999-03-19","[""USA""]","[""English"","" German"","" Japanese""]","Maas and Hosaka are two large Corporations in the future world. They are fighting to get control over the best minds of the world. The best is Hiroshi and at the moment he is working for ...","3423","0133122","1998","https://image.tmdb.org/t/p/w440_and_h660_face/9vnQXSMD3eLPze269H0AEfk7z4n.jpg","21430"
"2893","Plunkett & MaCleane","https://themoviedb.org/movie/10381","99","","","6.4","1999-04-02","[""UK""]","[""English""]","Will Plunkett and Captain James Macleane, two men from different ends of the social spectrum in 18th-century England, enter a gentlemen's agreement: They decide to rid the aristocrats of ...","8510","0134033","1999","https://image.tmdb.org/t/p/w440_and_h660_face/1YlpRvc1KnWtyGNxX5tgCBaFdKX.jpg","10381"
"2894","Romance","https://themoviedb.org/movie/171982","84","","","5.3","1999-04-14","[""France""]","[""French"","" English""]","Although deeply in love with her boyfriend - and indeed sleeping in the same bed with him - a schoolteacher cannot handle the almost complete lack of intimacy he will allow. Increasingly ...","7822","0194314","1999","","171982"
"2897","And the Ship Sails On (E la nave va)","https://themoviedb.org/movie/5622","128","","","7.7","1983-10-07","[""Italy"","" France""]","[""Italian"","" German"","" Serbian"","" Russian""]","In 1914, a luxury ship leaves Italy in order to scatter the ashes of a famous opera singer. A lovable bumbling journalist chronicles the voyage and meets the singer's many eccentric friends and admirers.","4009","0087188","1983","https://image.tmdb.org/t/p/w440_and_h660_face/kAJEaXgZ5sO0tBaB9By260JZUQg.jpg","5622"
"2898","Dark Half, The","https://themoviedb.org/movie/10349","122","10611160","15000000","5.9","1993-04-23","[""USA""]","[""English""]","A writer's fictional alter-ego wants to take over his life...at any price.","11456","0106664","1993","https://image.tmdb.org/t/p/w440_and_h660_face/gALkBGt1bqdJB5LVWYdsCXFpIF6.jpg","10349"
"2899","Gulliver's Travels","https://themoviedb.org/movie/42518","76","","","6.8","1939-12-22","[""USA""]","[""English""]","Gulliver washes ashore on Lilliput and attempts to prevent war between that tiny kingdom and its equally-miniscule rival, Blefiscu, as well as smooth the way for the romance between the ...","2664","0031397","1939","https://image.tmdb.org/t/p/w440_and_h660_face/oxJuUeTOaAunEJJ64F2ua0Q3XSz.jpg","42518"
"2900","Monkey Shines","https://themoviedb.org/movie/29787","113","5344577","7000000","6.2","1988-07-29","[""USA""]","[""English""]","A quadriplegic man has a trained monkey help him with his paralysis, until the little monkey begins to develop feelings, and rage, against its new master.","7635","0095652","1988","https://image.tmdb.org/t/p/w440_and_h660_face/kdhjFDFLpx6p0plHIISxzfJblwF.jpg","29787"
"2901","Phantasm","https://themoviedb.org/movie/9638","88","11988469","300000","6.9","1979-06-01","[""USA""]","[""English""]","A young boy and his friends face off against a mysterious grave robber known only as the Tall Man, who keeps a mysterious arsenal of terrible weapons with him.","21896","0079714","1979","https://image.tmdb.org/t/p/w440_and_h660_face/ArFnNAx8UsM3RRkfZRhpGQ280X9.jpg","9638"
"2902","Psycho II","https://themoviedb.org/movie/10576","113","34725000","5000000","6.4","1983-06-03","[""USA""]","[""English""]","After twenty-two years of psychiatric care, Norman Bates attempts to return to a life of solitude... but the specters of his crimes -- and his mother -- continue to haunt him.","16390","0086154","1983","https://image.tmdb.org/t/p/w440_and_h660_face/qS231C7cpMZDvLl8VXYg1ygu3yO.jpg","10576"
"2903","Psycho III","https://themoviedb.org/movie/12662","93","14481606","","5.2","1986-07-02","[""USA""]","[""English""]","Norman Bates is back again running his quiet little motel a month after the events in Psycho II. Norman meets three new people, one being a beautiful young nun with whom his budding ...","8849","0091799","1986","https://image.tmdb.org/t/p/w440_and_h660_face/etiLhEebRnFExeb70COwqqeO8Kd.jpg","12662"
"2904","Rain","https://themoviedb.org/movie/61369","94","","","6.9","1932-10-12","[""USA""]","[""English""]","A prostitute finds redemption in Pago Pago thanks to a hard missionary man.","1721","0023369","1932","https://image.tmdb.org/t/p/w440_and_h660_face/fFEUnX2Gx3LTBfxLhiMLX0kIcoc.jpg","61369"
"2905","Sanjuro (Tsubaki Sanjûrô)","https://themoviedb.org/movie/11712","96","","","8.2","1963-05-07","[""Japan""]","[""Japanese""]","A crafty samurai helps a young man and his fellow clansmen save his uncle, who has been framed and imprisoned by a corrupt superintendent.","19537","0056443","1962","https://image.tmdb.org/t/p/w440_and_h660_face/zW47oIH3bc3ggmmmzTvKqM4Fqjk.jpg","11712"
"2906","Random Hearts","https://themoviedb.org/movie/12618","133","74608570","64000000","5.0","1999-10-08","[""USA""]","[""English""]","After the death of their loved ones in a tragic plane crash Harrison Ford and Kristin Scott Thomas find each others' keys in each others loved ones' possessions and realize that they were ...","16785","0156934","1999","https://image.tmdb.org/t/p/w440_and_h660_face/k6wS1tk6zlR4ZZXfQcWDahbwfA1.jpg","12618"
